,2022-12-02
163,"#Zelensky was a short sighted fool. It would’ve been better &amp; far less bloody to have purged the #Ukraine Nazis &amp; the US at the outset of his term in office before he got held to ransom by them. Then took advantage of the Russian oil &amp; gas gravy train going to the EU. 
IDIOT 👇🏻 https://t.co/PKmbGGDHla"
164,@JavierBlas I feel a good deep dive/analysis of IRRs of oil/gas versus renewables (with lots of nuances) would make a good Bloomberg article 🫠
165,"@liberal_party @SousaCharles The Liberals have done to Canada 

- Pushing Online Censorship under the guise of ""Misinformation"" and ""Disinformation""

- Mass Debt and out of control spending 

- Inflation rates skyrocketing prices on Goods and Services including Gas and Oil 

- Carbon Taxes Tripling!"
166,@POTUS Has anyone checked the profits of all the gas/oil companies for the last quarter? 🤔 record profits!
167,"Stop the corporate greed!
The oil and gas sector tops the profitable list by far with a $38-billion increase in profits, or more than 1,000 per cent, since 2019. #oilandgas #CorporateSocialResponsibility #Corporategreed #gas"
168,@EarthexitArt @elonmusk Joe Biden admitted while he was the VP to withholding financial aid to Ukraine unless they fired the AG of Ukraine who was investigating Burisma (the oil/gas company that hired Hunter to be on their board). Why would he do that??? Because a he’s being paid!!
169,I think $25 a barrel of SA oil with shipping and handling is fair but anyway the US has a gold mine of oil underneath the ground an Endless supply actually we won’t be needing that ass gas
170,"#开云体育  #BOB体育  #世界杯  https://t.co/H14aoFmSiN
Focus oil gas.
😅👌💫🤏💌"
171,"@problydave @LinaHidalgoTX @POTUS @JoeBiden By ""lead the energy transition"" do you mean kill the oil and gas industry in Houston?"
172,"@Samantha275817 @kindasustom @gill77450776 @BPUnion @tedcruz That’s actually a good question about how energy independence is calculated👍America produces more energy than it actually use,it exports more coal,gas than it imports &amp; even though it imports more oil than it exports America remains energy independent🤷‍♂️This is the accepted term!"
173,@msm_monitor @poloandsons You are not Scottish we don’t care what you think. we know it is oil and gas that keeps you wanting Scotland if we were t a rich country you would soon get rid of us. We are going we get nothing from a Westminster that is worthwhile we are the size of Norway and would be rich.
174,@PeyoteV @Zone3Garden @RachelNotley You realize your equalization payments come from oil and gas?
175,"@StockTipsTips @JohnHeffren @WhiteHouse Because he is against oil maybe? Like many other Americans?

So your not blaming Biden for high gas prices, your blaming him for not allowing oil to go produce like crazy to substitute the global market loss of Russias supply?

That’s how you spin this into Bidens fault?"
176,"@POTUS Do Americans a favor - promote pumping oil/natural gas along with the construction of fuel pipelines for transporting to lower the price of everything.  Secondly, seal the southern border. You have made some serious errors in regard to what is best for CITIZENS of this country."
177,@afneil Pound Sterling is back over $1.20. Will help ease inflation compared to last 3 months at low exchange rate on US$ that impacts natural gas and oil imports.
178,"@IceDave92 @JDCocchiarella Wow!  So that's why gas prices are high all over the world, and not because of Putin's Ukrainian debacle blowing up the import/export oil trade?  Biden is President of the World now, huh? Impressive! Maybe take a Macroeconomics course sometime."
179,@theblaze OMG! Biden caused gas prices to triple from the time Trump was in office. Then he buys oil from Saudi Arabia and Venezuela so we have a oil to lower the cost a few cents. BUT it's still HIGH 💩
180,@__desolationRow @NEWSMAX We’ve seen Biden’s bills. Give billions to Ukraine. Give billions to Green Energy. Cut domestic oil production. Result higher gas &amp; heating oil prices. Nothing this man does is good fir the American people.
181,"@KemonomichiNL @ArtyomLukin there are no major oil and gas fields in former Qing territories. If China did try to seize the main fields (on a front thousands of miles long), the Russians would blow them up and leave the Chinese blueballed https://t.co/xBUAQK2PYa"
182,"IRR renewables 5-10%
IRR oil &amp; gas 15-20% https://t.co/lvIqRnjuJS"
183,@MaximoMustero @Maks_NAFO_FELLA It is a ruse that Orban is presenting to the EU to disguise the fact he is supporting Putin in exchange for energy (gas &amp; oil).
184,"@WEXITBarbie @NatGasWorld @RachelNotley @albertaNDP I’m a Tesla owner and I SUPPORT CANADIAN OIL…why the H would we buy oil and gas from the rich Eastern Europe countries and make them even more rich when we could have our own, safer and $ would stay here??? Someone tell me I simply don’t understand 🤷🏼‍♂️"
185,"@RNCResearch Republicans voted against  ending  price gouging at the pump. They care more about their oil and gas company donors, than they do everyday Americans."
186,"@StateDept @POTUS Get rid of Russia’s oil and gas facilities ,no money , no war , no Putin"
187,"#LosAngles moves on #energytransition: in “12 to 0 vote, council approved a new ordinance that immediately bans new oil &amp; gas extraction &amp; requires that all existing oil and gas extractions stop production within 20 years”. ⁦@EITIorg⁩ @jamespeshaw https://t.co/ZsXOMliqA2"
188,"Please Help Joe Burden Stop His Hatred and Bias Against the Oil and Gas industries!

He is causing wealth crushing burdens on the American people. 
A lot of older people can't even afford to heat their house because of his gas &amp; oil bias &amp; hatred.
      #PrayerForAmericasFuture"
189,"Ok, here’s a real reason to be mad at the federal government. Where is a windfall profits tax? Give up your fake ‘loss of freedoms’ and say something about this!! https://t.co/iZbAGO3QXJ"
190,"We want to buy

Phenol 
#carbolic #acid 
99.5%

#cas 108-95-2

cfr karachi Pakistan
in #drums 

#phenol #carbolic #butylacrylate #vinylavetate #ethylene #benzene #propylene #glycol #glycols #acids #fahim #venus #venuscorporation #sodium #potassium #copper #iron #naptha #oil #gas"
191,"By Eric He

The Los Angeles City Council voted unanimously Friday to phase out oil drilling in the city, approving an ordinance that bans new oil and gas extraction.

The council voted 12-0 for the ordinance, which amends the municipal code to make

https://t.co/hFD4BfHdrG https://t.co/AnGuBGT5R5"
192,"@JPWilliams36 @robreiner Are you kidding.  He caused our gas prices to sky rocket and he blamed Trump, putin,  oil companies then he even blamed Americans. Inflation he blamed putin China and then Republicans when Republicans have no control literally! You need to stop watching mnnbc and cnn."
193,@JoeBiden Nope. Good news would be to cut regulations on the oil &amp; gas industry. You’re a war monger on America.
194,@Unkn0wnCAD @HonieeBean @CTVNews So are we going to ignore the correlation between the rising price of gas and the similarly rising profits of oil companies?
195,"@80_mcswan I'm English and I say yes, but I do forsee a return to the Anglo-Scottish Wars of the middle ages as we argue over who owns the North Sea oil&amp;gas fields"
196,"@Songs_Of_Raven @TazioNuvolari37 @RandyRRQuaid You mean all the states with oil, gas, and agriculture?"
197,"@NeenanTanya @RThouston78 @William24681869 @ACTBrigitte It’s awesome to me that you talk big about understanding your industry and you just don’t.

Where did I say I was anti-fossil fuel?

I work in aerospace because I specifically didn’t want to deal with the oil &amp; gas bullshit, so I’ll continue to work on real spaceflight hardware😎"
198,"Ah well, it will cause further inflation due to greater dependancies and capital flowing out of the country via the international oil and gas markets.

They will just blame the citizens for using too much foreign bought fuel. https://t.co/ti85K1ORW9"
199,We must remove the gas and oil facilities belonging to Putin extracting money paying for the illegal war against Ukraine https://t.co/AVmp6aobIc
200,"@Hiker1171 @JavierBlas The USA! Since 100% of oil and gas export goes to USA. Canada has never built oil and LNG export facilities under the US influence. Now US government can manipulate canadian oil flow , respectively the difference of the price to WTI."
201,"Dr. @Swamy39 Ji :

India to continue buying Russian oil, ministry source says.. 🍀🍀

""A friend, in need, is a friend indeed!""

https://t.co/51dmxzUrk4 https://t.co/ovrKMnEiVg"
202,"#StopJoeBurdensEconomicNightmare 

Let's help Joe Burden stop his bias and hatred toward the gas and oil industry in this country.
Which is causing great burdens and crushing the wealth of its people."
203,@DavidSc67360929 @TristinHopper Just this past year this is what they contributed https://t.co/Lp71u4x4Wp
204,"@dave43law @JakeBerry They've pulled the money from oil to invest it in green that's all Ofcourse Jakes not happy he likes oil and gas, he's apart of the ERG they are all big fans of carbon It's a false flag storyThis is something the government are getting right they will pay less if they spend green"
205,Los Angeles City Council votes to ban oil and gas drilling https://t.co/BwWSMiyLfT #news #usa #music #fashion #instagood #losangeles #media #entertainment #sports #politics #hiphop #america #business #world
206,@joyceon97390955 @RichyCman @Maks_NAFO_FELLA They've had no choice but to burn alot of it. I think the majority of the west moving away from Russian oil and gas is crippling the Russian economy and they can't artificially hold it up much longer. They hope if they concede things will go back to pre 2022.
207,"@kajakallas 👋

We thought @EU_Commission is TRYING to WEAN itself from DEPENDENCE on 🇷🇺 Oil &amp; Gas.

What is this ""Price Cap"" for ❓

It's like a Drug Addict TRYING to BREAK FREE from Drugs.

Then something snaps in his head and starts reasoning: ""WHAT IF I can buy it for 50% LESS""❓❓❓ 🤔"
