,2022-12-03
151,"@cdntradegrljenn @Shadibakr Isn't that a parade of Bugatti? That is a 16cylinder supercar. Don't they run on gas? Just curious... because if so, they still rely on oil then 🤔. And Also from your toothpaste down to the food on your table, they all rely on oil. From import to exports. All of it. 🤔"
152,@ronwardrop @DarshDarker @WBrettWilson @CBCNews Just like you easterners should take care of your nuclear waste. Much worse than a cemented capped oil or gas well.
153,@camusorbust @mdt546 Good thing they didn’t. Need the N Gas more than oil. Americans want line 5 closed down. Ont &amp; Quebec will have less gas if that happens. JT cud have fixed it but instead he sued the US.
154,"@Bev93934207 @Kevin_VanTighem WRONG. That’s not how society runs. You don’t forget about the private workers sector so you can ran tax funds on the public sec to gain favour. That’s great, she built a hospital. Calgary already has a great one. She almost crushed oil &amp; gas. She wanted us locked down harder. 👎🏻"
155,@FoxNews Where to store all that oil and gas? China can't wait much longer.
156,"In this case, the oil and gas industry in bed with the water thieves."
157,"@FrankMikeDavis1 @POTUS Thanksgiving cost 36% more this year and 1/4 families said they couldn’t afford to celebrate it. 

The average American family is paying $450 more a month for everything they normally buy, eggs, milk, gas, heating oil due to Biden’s inflation. Sit down and hush."
158,"@DrLewisRBrown @CarrieWehrenbe2 @Sassafrassy1 @jtfdenver @Jim_Jordan It is apparent you have not been doing your homework at all... the 40 years inflation, high gas prices, drugs, wide opened borders, crimes at the highest level, depleted strategic oil reserves, a dozen eggs costing ~ $5, absolutely, Biden is doing things for people collectively! https://t.co/yXV9udgOBb"
159,@Kathryn57712461 @POTUS Hey thank God there's going to be people like you that still pay for gas so my friends that work in the oil fields in Louisiana still have a job lol
160,"@ExtinctionR BTEX GAS WELLS AUSTRALIA
https://t.co/NY8mc9ENDi BTEX EXPOSURE
https://t.co/FfWChMZ3Av BTEX REMOVAL
https://t.co/xcxu3sbnCt
https://t.co/SnRuafHlzj
https://t.co/o9WSsrnTIF"
161,"No reverse gear, EU $60 oil price cap. Eurasia gas union. Asset seizure ... https://t.co/iYTk02X7DC via @YouTube"
162,"@DavisVal6 Hey, Trump hater, what did you hate most?
No wars?
Middle East peace?
Strong American economy?
No inflation?
Growing 401Ks?
Market profits?
Low gas prices?
A well-stocked and secure oil reserve?
Lower taxes?
A strong dollar?"
163,"@flyfishcedarci1 @POTUS Yeah $7 gas, covid disaster, inflation, another war, and a reduction in food processing plants, oil refineries, etc so that things will only get worse now, never again better."
164,"@LisaMarieBoothe Stop lying, Stop exaggerating, Stop letting illegals into USA, Stop spending money we don't have, stop pandering to woke-ism, Stop destroying our energy oil and gas industry,  in other words.. just STOP"
165,Cool cool oil and gas money. 👍 👌 https://t.co/dr8qmpIr5K
166,"Under Joe Biden even seniors don't get a reach around. 
Raise heating oil cost
Cancel Lobsters dinners.
Increase food cost.
Higher gas prices.
Higher propane and natural gas cost. 
They just installed a shit lot of solar in pour town guess what we got today. https://t.co/0jlr0ftTaV"
167,"@jasem981 @Insect_Nation @Reuters That part you are right. They were sleeping, or maybe not... Because the main thing is they didn' t saw the big picture and get Russia do what they wanted. Oil and gas rules the works, and they needed Russia's resources. Only now, with Ukraine, they woke and saw the menace."
168,@PSigafoos2010 @Shteina_Gott @AndreiCherny I’m a chemical engineer. I likely know that better than you ever will. There’s a difference between burning oil &amp; gas as fuel &amp; refining crude oil into other distillate cuts. Anyway as electricity becomes cheap most likely it will make sense to switch to synthetic monomers.
169,https://t.co/mFrs2kU9Oe
170,"@DanMolen1 @GavinNewsom Aww, cali pays a lot of tax on our gas. Governor moonbeam and dems voted for it. Governor Newsom should have the authority to reduce.  However, i also agree that the oil companies are gouging us bc they can."
171,"Breaking the Cycle explores the impacts of oil &amp; gas from the Permian Basin to the Gulf Coast, as well as the amazing people working tirelessly to defend their communities &amp; break the cycle of extraction, pollution, &amp; exploitation.

First episode's here: https://t.co/5eNOKZuJea"
172,New oil and gas discoveries in #Libya https://t.co/47akdPTQTg
173,"@vonderleyen If i was Russia I wouldn't even sell you gas or oil then see  how you get on.
You're a pathetic waste of space."
174,"@AdonisArmanazi @KevorkAlmassian Problem is, that authoritarians has most of oil and gas. We are not able to fight will all of them at the same time. But yeah, I hope that just after ajatollahs will fall, Saudi will be next. EU is making a lot of effort to get rid of oil for good. You can't take that from EUnion"
175,@Jim_Jordan Why don’t you do some actual work that you’re being paid to do. Pass some legislation! Get insulin prices down. Get gas/oil prices down. Stop b!t hung on Twitter!!
176,I just read that the UK's windfall profit tax is leading to cuts in North Sea oil and gas development and that gave me an idea. . .
177,"Zelensky inconveniently reminding everyone there were western sanctions on Russian oil and gas. Western inflation, growth slump, was supposed to be because Pootin “weaponised” energy. https://t.co/BtJ0hhnDej"
178,"@POTUS Uncle Joe… a multiple choice quiz for you… electric charging stations are powered by…

1.  Common Man!
2.  Virtue signaling.
3.  Gas lighting.
4.  Putin.
5.  One word… “Asufutimaehaehfutbw”
6.  Oil and Gas."
179,@JoeBiden Keep telling yourself your doing a great job. Won’t mention gas food inflation boarder Afghanistan small Russian invasion big guy hunter. Keystone foreign oil Chinese virus   Did I leave anything out?
180,@jmachado125 @catturd2 @POTUS Denying all of the oil and gas permits and shutting down the XL pipeline… There that’s two
181,"@TODAYshow @neiltyson If oil/gas is being fazed out &amp; electrical demand increases for electric cars/stations, where are the powers to be getting this necessary electrical power?  I could ask @elonmusk or @POTUS but I don't think I'd get a plausible answer.  I look forward to reading Neil's book. https://t.co/sJigho8gY6"
182,"@SenateGOP absolutely- address these:

9,000+ permitted leases unexploited.
14,600+ productive wells capped.
65% of OUR natural gas exported for higher profits.

$117,000,000,000 in record profit reaped by domestic oil producers might be a clue as to why American energy is""leashed"", kids."
183,"@CurtisR78752926 @Jim_Jordan So, you really are a super dense person. Did you catch what kind of oil it is? You being the fool you’ve most likely always been, attributed rising gas prices to the tar sand oil pipeline being stopped. That makes you an pretty dopey."
184,@POTUS Electric cars are fine same with gas cars . It should be the peoples choice open up our pipeline you big dummy and start producing our own oil or clean energy instead of getting it from Venezuela dirty oil. Worst president.
185,"In historic move, Los Angeles bans new oil wells, phases out existing ones https://t.co/E5jTgrDyV6 yes, watch gas and diesel go to $15 per gallon FUCK THE DEMOCRATS AND GAVIN NEWSOM"
186,"@JFreddy44 @parnellpalme UN are as bad as China- they both want Rich Australia. Our abundance of oil (untapped yet)  Gas, Uranium, of course iron-ore, Aus has 60% of worlds lithium… that’s why Outside Powers want us- we need 2 fight for our Freedom + fight 4 #NuclearEnergy 2B able to process OUR wealth"
187,"@POTUS https://t.co/ketkMNfd4a
Here is proof
Water engines can be built. We do not have to rely on gas or oil. But humans are afraid of their governments. This is why our world don't change."
188,@Ryan35562442 @charlesadler @UCalgary That’s pretty silly. Particularly when the largest foreign influence in Alberta is the foreign-owned/influenced/financed oil &amp; gas companies!
189,@CTVNews If they don’t get Russian oil amd gas all of Europe is going to pay the price ! You better hope that they don’t and your better hope after they starve you out and u have hydro shortages they don’t bomb you ! Sad politics caused this war !
190,"@GOP Do you guys never get tired of spewing BS, irrelevant information, hypocritical statements, half truths and cherry picked details that ignore the bigger picture? Biden doesn’t control gas prices. The greed of oil companies is to blame, along with global market forces. Morons."
191,"@LastbornUsmity @Abbahikima @adeyanjudeji Misplaced priority from us rather. It's obvious that it will take a long time for this country to be good. We are all m*mu. The questions is , how much is the plate/ bag of rice? Petrol price? A bag of cement? Palm oil? Noodles? Cooking gas? House rent? Etc. These are the things"
192,"@JoJoFromJerz @POTUS Afghan withdrawal botched, high inflation (don’t blame Trump lol), border is a sieve, gas prices (again , don’t blame the Orange faced guy), begging for oil from the Saudis/Venezuela, Hunter/Joe epic wrongdoings with CCP….I can go on and on. Trump, GW, Obama, Bill…this guy lol"
193,@POTUS Like investing in our own oil and gas?
194,"Despite a decrease in occupational injuries in the #oilandgas industry, fatalities are an average of seven times higher than U.S. workers in general. Current #safety methods are not sufficient enough. Click to learn more: https://t.co/h9O20Dq1gh #workplacesafety #workersafety https://t.co/Op9p37Sgxy"
195,"Do we really have to wait for them to poison our water before we act/ stop the water poisoning?

‘Gasland’ driller will pay millions for new water system in Dimock https://t.co/qV89Q4O0ZF"
196,@TamasKovcs1 The southern part has no significance when it comes to oil only if you want to make a deal for the Port of Odessa. A similar route has significance for natural - fossil gas to Moldova and Romania
197,"@johnredwood - gas and oil production from the North Sea is counter to the efforts to control global warming but for humans and animals living on the land it is better
than drilling for shale gas!"
198,"@TrilliumFlowers @nationalpost Did you just use your phone to do that tweet, you know the phone that wouldn’t be possible without oil and gas"
199,Anybody notice the election ended and gas prices dropped like a rock? Anybody remember the same thing happening when Obama was running? Anybody notice oil companies having a monopoly in this country? Hang them all.
200,"We want to buy

Sodium Dichromate
#dihydrate 

99%
cas 7789-12-0

#cfr #karachi #pakistan

#chemicals #chemical #tannery #phenol #acrylates #oil #gas #fahim #lng #lpg #venus #urea #ammonia #ammonium #chloride #choline #feed #animal #phosphate #sodiumacid #sulfate #sorbitol #sta"
201,@PSigafoos2010 @Shteina_Gott @AndreiCherny Ridiculous. Biden has actually been promoting domestic production. I personally disagree with this. To me the sooner we confront the true subsidy-free cost of the oil &amp; gas the quicker we transition away from burning it as fuel.
202,@WeAreCanProud What are those babies in the rest of the country going to do with no revenues from oil and gas
203,"@lungman111 @SantiagoAuFund Sorry to bother you with realities, but US is both the largest oil &amp; gas producer in the world. https://t.co/unbHkUSDnF"
204,@PuckNews @DylanByers They can go make solar panels and wind turbines like all of the laid off oil &amp; gas workers.
