,2022-12-01
160,@JohnPeate5 @CoryBMorgan The tax money comes from oil and gas revenue. Doesn't just happen!
161,@POTUS Not enough here’s an idea encourage local drilling and production of oil and gas?
162,@GustavoBolivar @IreneVelezT Hoy experto en oil and gas…
163,"h/t to Blazing Cat Fur (Canada): """"The federal government’s Canada Energy Regulator projected in 2019 that Canada’s oil sector will grow by almost 50%, and the natural gas sector by 30%, from 2018 to 2040."""" {Hhmm-Biden's USA jobs and economy left in the dust!}"
164,"@itvnews @SarahCorkerNews The energy prices is a money grab by the companies and the government is allowing it the wholesale price of gas and electricity is as low as last year before the excuses to rise prices, fuel the same, barrel of crude oil is as low before the excuses"
165,"Wow, this is how desperate they are to cripple Canadians, Alberta is oil and gas!
 and NDP supporters think Danielle Smith hijacked the premieres office and just ""took over""🤦🏽‍♀️
They don't even know how politics works https://t.co/HH1jEN2MiY"
166,@CTVCalgary SERIOUSLY ! Out of the mouth of the same woman whose first statement to the press was “Calgary has to get over this oil and gas business” and whose first move herself was to declare a climate emergency in Calgary. Who should have given more thought to their first move ????
167,Osuofia jakata mmanwu... Okwudirim nwaosoegbu... Ochendo anambra... Ife Chi dere oil and gas... Igbo nwere mmadu
168,"He has no problem with policies that discriminate against PEOPLE, but if they discriminate against OIL and GAS—that’s too far. 🖕 https://t.co/6N9vHVZT3D"
169,"@thecyrusjanssen He will be good with China until USA allows him, one day USA will make him/Germany to do tha same thing like USA did it this time with Russia oil/gas business. Germany will be destroyed by USA!"
170,"It is time for @SouthCoastAQMD to deliver on its commitment to helping the state achieve a #ZeroEmissions economy.

@SouthCoastAQMD must reject oil + gas influence and deliver a strong #AQMP to protect public health &amp; the environment.

Learn more: https://t.co/H5seXMEAbl https://t.co/WsIhOW1OJf"
171,"@RachelNotley What jobs have been killed? Wait till the farming, oil and gas, logging, mining, etc, industries in AB are finally decimated then watch entire communities die. Imagine all the teachers, doctors, nurses, public servants that will be out of work. We need to stand up for AB."
172,"@Martyupnorth_2 @FitzgeraldSTA I’m an outlier I guess, got out of oil and gas in 2015 and have really only had a new career take off from n the last two years."
173,"“Decreasing global reliance on Putin’s oil and gas can only be done if the world transitions to renewables. Fossil fuel expansion will further destroy our planet, animal species, and our health when we are already in the midst of a climate catastrophe.” - @baristanomics #StopMVP https://t.co/neFi0sVvhq"
174,@acoyne The Alberta Sovereignty Act is just pussy footing. AB should completely separate from Canada and try to form  an economic union with SK &amp; MB. They could then use Churchill as a port to export oil+gas to the needy world.
175,@TonyClimate I assume Gerald prefers nuclear power because nothing else will work for all the use cases we have and is in sufficient supply. Even nuclear power would take 50 years to built up to a meaningful alternative to oil and gas.
176,"Oil and Nat Gas are a Canadian treasure, yet we do not open the chest fully, why? Its because of the Liberal/NDP morons running the show in Parliament. Those 2 signed a pact to degrade our treasure because of their fanatical views of climate change. We have to suffer until 2025."
177,"The only thing that Joe Biden is best known for is lying! He came to D.C. fifty years ago, Lying. Gas is all time high, Russia has nothing to do with it. Joe wanted to stop all things Trump, he canceled American oil production. He is 80, has dementia, is following Soros orders! https://t.co/TkvzJRybRI"
178,"@SenJohnKennedy Gas prices are coming down.

Oil companies have made record profits after BUYING back their OWN STOCKS.

Your BS and your fake accent need to be called out."
179,"Read a wrap-up of our #Myanmar events, which explored the current post-coup situation, incl. issues of human rights, sanctions, the National Unity Government, oil, gas &amp; mining revenues, challenges facing garment workers, &amp; more👇#WhatsHappeningInMyanmar 
https://t.co/5GFHBURQkl"
180,@sylviajh14 @mvbenter @ChantalHbert Alberta's energy industry and associated jobs have been  severely harmed by Trudeau's anti Canadian gas + oil actions. There is no reason Canada should not be self sufficient instead of shipping gas and oil into Canada from despot countries. PM's policies have created inflation.
181,@MarshaBlackburn If it’s about climate control why are they going to communist countries for drilling oil and gas.  The US drills the cleanest oil .  It’s once again about control of electricity.  They can’t control oil and gas .  It has nothing to do with Climate control.
182,"h/t to Blazing Cat Fur (Canada): """"In the real world, as opposed to the fantasy one which too many Canadian politicians inhabit, oil and natural gas are going to be major sources of Canadian and global energy for decades to come."""" {Hhmm- there will be competition for battery's}"
183,"🆕 data is available as we monitor the NPR-A tundra for future travel conditions: https://t.co/Js9Q0Xa7I1

⚠️The @NWSFairbanks has the area under a Winter Weather Advisory: https://t.co/SIaLZ7mdkZ

Follow NPR-A News on Facebook for weekly updates!

📸Fresh Eyes on Ice. https://t.co/QalwfCsfsE"
184,@cryptedjeffrey @jordanbpeterson Shouldn't Norway be using their own gas instead? The EU is leeching off our oil fund is it not? I'm not sure I like it.
185,@ChrisMehl7 @SteveDaines @NRSC His comms director doesn’t keep up with the news. https://t.co/ZQP84kxj42
186,"@OldAussieFarmer @sloeloris @VeritasVidi @Bowenchris Money and investments are moving this way of Green Steel. 
All others using old technology will be left behind. Green Hydrogen is the new oil and gas."
187,"The top bosses of US oil and gas companies are speaking less and less about climate and carbon emissions, a signal that the industry’s public focus on ESG over the past couple of years may be fading.

Read More: https://t.co/mLYPEEdRlY
#oilgas #emissions
#energytransition https://t.co/KbPFmHKBb1"
188,@erica_wenger @sevensevensix It makes sense though for oil and gas to be the investors. They have to know they will eventually have to make major shifts and cannot sell o&amp;g so they might as well fund or purchase the innovation to save us from their current business
189,"President Ferdinand R. Marcos, Jr. on Thursday said the Philippines might explore for oil and gas in areas it claims in the South China Sea outside a government-to-government arrangement. 

READ: https://t.co/VcLiKRKSaj https://t.co/MBi4uZ1O7D"
190,"Californians Paid Higher Gas Prices as Oil Companies Made Massive Profits 

Gas prices have a crippling hold on California drivers.

Link:
https://t.co/yjItvQusRS https://t.co/Fs2vlvwo8E"
191,"""Since the war began, Beijing has taken important steps to help Russia sidestep sanctions. China has boosted purchases of Russian energy by over 60%, dramatically increasing its reliance on Russia for gas and oil as well as coal."" @chels_michta https://t.co/o2VY8jWwTR"
192,"The Philippines must find a way to explore for oil and gas in the South China Sea even without a deal with China, President Ferdinand Marcos Jr said.

https://t.co/ZfkTmGXOGT"
193,"#Canada | Albertans have genuine grievances with the Trudeau administration. Trudeau wants to shut down Alberta’s most valuable industry—the oil and gas sector but its Premier has her own plan

https://t.co/gMUEgIvcB4"
194,"Learn more about why there is a special session starting MONDAY December 5th at the #California Capitol to discuss gas prices

Click below to read more ⤵️

https://t.co/2G8kbiXMy5"
195,"Oil And Gas Exploration: How Long Does It Take To Drill An Oil Well FMQLUZ4

https://t.co/vvMUi6PvZC https://t.co/r17RH4xb7k"
196,"@GregAbbott_TX The irony here is that when you look at the actually ESG ratings given to companies, petroleum &amp; gas companies get better rating then sustainable energy &amp; other low emission companies. This is why many on the left have also been attacking ESG investing because it favors oil &amp; gas"
197,"@RealSamMelton @emerald_cty_ @gh_visions @FoxNews 🤣🤣🤣🤣 you think its only germany that buys russian gas. Which doesn't effect ""gasoline"" prices in the US, its the oil nobody is buying or vastly reduced, that caused the global oil pricea to increase. 
But where i live pump prices have fallen 15c a litre. Should we blame biden"
198,"@catturd2 Gas $5.75/gal out here in CA. But hey, Venezuelan oil sure burns clean Joe."
199,"@MiaFarrow Nobody respects America anymore, he is feckless and feeble.  DJT had more respect, NO Wars, Lower Gas, Increased Jobs for Blacks &amp; Latinos, booming economy &amp; Soaring Stock Market.  He took away so many Jobs in PA (coal mining) and the oil industry. Get cha head out of the sand!"
200,"United States Job Vacancies For :
Lease Operator - Diversified Energy Company | Ophired

Lease Operator COMPANY PROFILE: Diversified Gas &amp; Oil Corporation (DGOC) is an established owner and operator of producing conventional and unconventional natural gas &amp; oil wells and mid…"
201,@kgopinion https://t.co/bNpsUKuxXp
202,"@MoJoeJoJoe227 @CNNPolitics Draining the strategic reserve, closing down pipelines, forbidding the drilling of oil in the U.S. not allowing permits to refine oil into gas. All actions Biden implemented. A direct impact on gas prices by your President."
203,@Titanheat @AndyWellsbury @EPHcontrols @PlumbstopW @PlumberTrainee https://t.co/bNpsUKuxXp
204,"@SexyTomato473 @TomMcBr31158785 @outtaurleaguue Saudi Arabia, at least, has respect for all the systems of countries, and it is not a country like you that has no respect, as well as now without energy, oil and gas https://t.co/lS3oy3NmN5"
205,"@BrandersonTN @DrEliDavid They also don't understand the requirements, dangers, oil and gas, hours needed to mine the lithium"
206,@GwTimp @Titanheat @Multikwik @McalpineVic @Hayes_PlumbHeat https://t.co/bNpsUKuxXp
207,"@FoxNews 🤣🤣🤣He’s right. No other President caused all immigrants crossing the border. No other President caused high energy bill. No other President caused high gas prices. No other President caused shut down of oil etc, etc, etc. The only thing Joe has done good is eating ice cream."
